"County
Name ","District
Name",Co/Dist Code,Site Code,School Site,Total Enrollment,Telephone,Principal,Principal's Email,Mailing Address,Mailing City,Mailing State,Mailing Zip,Physical Address,Physical City,Physical State,Physical Zip,Grades  (Low-High),Certified Staff
CREEK       ,DRUMRIGHT                     ,19-I039,115,BRADLEY ES                    ,316,(918) 352-9519,Tara Osterhout,tosterhout@drumright.k12.ok.us,508 South Skinner Avenue,Drumright,OK,74030,508 South Skinner Avenue,Drumright,OK,74030,PK-06,22
CREEK       ,DRUMRIGHT                     ,19-I039,505,VIRGIL COOPER MS              ,59,(918) 352-2318,Kevin Bilyeu,kbilyeu@drumright.k12.ok.us,510 South Skinner Avenue,Drumright,OK,74030,510 South Skinner Avenue,Drumright,OK,74030,8-Jul,11
CREEK       ,DRUMRIGHT                     ,19-I039,705,DRUMRIGHT HS                  ,191,(918) 352-2152,Judd Matthes,jmatthes@drumright.k12.ok.us,510 South Skinner Avenue,Drumright,OK,74030,510 South Skinner Avenue,Drumright,OK,74030,12-Sep,19
CUSTER      ,ARAPAHO-BUTLER                ,20-I005,105,ARAPAHO-BUTLER ES             ,368,(580) 323-7264,Brad Southall,southall@arapaho.k12.ok.us,Post Office Box 160,Arapaho,OK,73620,214 N. 12th Street,Arapaho,OK,73620,PK-08,32
CUSTER      ,ARAPAHO-BUTLER                ,20-I005,715,ARAPAHO-BUTLER HS             ,104,(580) 323-3261,Jared Cudd,jcudd@arapaho.k12.ok.us,Post Office Box 160,Arapaho,OK,73620,214 N. 12th Street,Arapaho,OK,73620,12-Sep,18
CUSTER      ,THOMAS-FAY-CUSTER UNIFIED DIST,20-I007,105,THOMAS ES                     ,308,(580) 661-3521,Leesa Brandly,lbrandly@thomas.k12.ok.us,Post Office Box 190,Thomas,OK,73669,920 North Main,Thomas,OK,73669,PK-06,25
CUSTER      ,THOMAS-FAY-CUSTER UNIFIED DIST,20-I007,615,THOMAS-FAY-CUSTER UNIFIED JHS ,118,(580) 661-3522,Ray Oakes,roakes@thomas.k12.ok.us,Post Office Box 190,Thomas,OK,73669,920 North Main,Thomas,OK,73669,9-Jul,12
CUSTER      ,THOMAS-FAY-CUSTER UNIFIED DIST,20-I007,715,THOMAS-FAY-CUSTER UNIFIED HS  ,81,(580) 661-3522,Ray Oakes,roakes@thomas.k12.ok.us,Post Office Box 190,Thomas,OK,73669,920 North Main,Thomas,OK,73669,12-Oct,13
CUSTER      ,WEATHERFORD                   ,20-I026,105,WEATHERFORD EAST ES           ,337,(580) 772-3533,Brad Howl,bhowl@wpsok.org,701 East Proctor Avenue,Weatherford,OK,73096,701 East Proctor Avenue,Weatherford,OK,73096,3-Feb,25
CUSTER      ,WEATHERFORD                   ,20-I026,115,WEATHERFORD WEST ES           ,363,(580) 772-5888,Sean Buchanan,sbuchanan@wpsok.org,811 West Huber Avenue,Weatherford,OK,73096,811 West Huber Avenue,Weatherford,OK,73096,5-Apr,27
CUSTER      ,WEATHERFORD                   ,20-I026,120,BURCHAM ES                    ,562,(580) 774-0812,Marla Pankratz,mpankratz@wpsok.org,1401 North Lark Street,Weatherford,OK,73096,1401 North Lark Street,Weatherford,OK,73096,PK-01,37
CUSTER      ,WEATHERFORD                   ,20-I026,510,WEATHERFORD MS                ,449,(580) 772-2270,Steven Callen,scallen@wpsok.org,509 North Custer Street,Weatherford,OK,73096,509 North Custer Street,Weatherford,OK,73096,8-Jun,41
CUSTER      ,WEATHERFORD                   ,20-I026,705,WEATHERFORD HS                ,561,(580) 772-3385,Mark Shadid,mshadid@wpsok.org,1500 North Washington Street,Weatherford,OK,73096,1500 North Washington Street,Weatherford,OK,73096,12-Sep,54
CUSTER      ,CLINTON                       ,20-I099,110,NANCE ES                      ,480,(580) 323-0260,Janalyn Taylor,janalyn.taylor@clintonokschools.org,Post Office Box 729,Clinton,OK,73601,300 South 11th Street,Clinton,OK,73601,PK-01,35
CUSTER      ,CLINTON                       ,20-I099,115,SOUTHWEST ES                  ,437,(580) 323-1290,Nathan Meget,Nathan.Meget@cpsreds.org,Post Office Box 729,Clinton,OK,73601,1903 Opal Street,Clinton,OK,73601,4-Feb,36
CUSTER      ,CLINTON                       ,20-I099,120,WASHINGTON ES                 ,325,(580) 323-0311,Gene Ray,gene.ray@clintonokschools.org,Post Office Box 729,Clinton,OK,73601,601 North 13th Street,Clinton,OK,73601,6-May,27
CUSTER      ,CLINTON                       ,20-I099,505,CLINTON MS                    ,337,(580) 323-4228,Kyle Hilterbran,kyle.hilterbran@cpsreds.org,Post Office Box 729,Clinton,OK,73601,1001 Orient Street,Clinton,OK,73601,8-Jul,33
CUSTER      ,CLINTON                       ,20-I099,705,CLINTON HS                    ,647,(580) 323-1230,Mark Moring,mark.moring@cpsreds.org,Post Office Box 729,Clinton,OK,73601,2130 Gary Blvd.,Clinton,OK,73601,12-Sep,67
DELAWARE    ,CLEORA                        ,21-C006,105,CLEORA PUBLIC SCHOOL          ,130,(918) 256-6401,Kenny Guthrie,kguthrie@cleora.net,451358 East 295 Road,Afton,OK,74331-8113,451358 East 295 Road,Afton,OK,74331-8113,PK-08,20
DELAWARE    ,LEACH                         ,21-C014,105,LEACH PUBLIC SCHOOL           ,129,(918) 868-2277,Regiena Henderson,rhenderson@leachschool.net,55979 S. 530 Rd.,Rose,OK,74364,55979 S. 530 Rd.,Rose,OK,74364,PK-08,14
DELAWARE    ,KENWOOD                       ,21-C030,105,KENWOOD PUBLIC SCHOOL         ,80,(918) 434-5799,Billy Taylor,billyt@sstelco.com,48625 South 502 Road,Salina,OK,74365,48625 South 502 Road,Salina,OK,74365,PK-08,9
DELAWARE    ,MOSELEY                       ,21-C034,105,MOSELEY PUBLIC SCHOOL         ,238,(918) 505-1000,Charlene Carter,charlene@moseleyschool.com,7904 North Moseley Road,Colcord,OK,74338,7904 North Moseley Road,Colcord,OK,74338,PK-08,15
DELAWARE    ,JAY                           ,21-I001,105,JAY ES                        ,596,(918) 253-4413,Jan Fasano,jfasano@jay.k12.ok.us,Post Office Box 630,Jay,OK,74346,403 North Main,Jay,OK,74346,PK-03,53
DELAWARE    ,JAY                           ,21-I001,305,JAY UPPER ES                  ,256,(918) 253-3535,Marvin Stockton,mstockto@jay.k12.ok.us,Post Office Box 630,Jay,OK,74346,410 East Monroe,Jay,OK,74346,5-Apr,21
DELAWARE    ,JAY                           ,21-I001,505,JAY MS                        ,379,(918) 253-8510,Arlis Henegar,Ahenegar@jay.k12.ok.us,Post Office Box 630,Jay,OK,74346,470 East Monroe,Jay,OK,74346,8-Jun,28
DELAWARE    ,JAY                           ,21-I001,705,JAY HS                        ,433,(918) 253-4466,James Bryant,jbryant@jay.k12.ok.us,Post Office Box 630,Jay,OK,74346,386 East Monroe,Jay,OK,74346,12-Sep,39
DELAWARE    ,GROVE                         ,21-I002,105,GROVE UPPER ES                ,551,(918) 786-2297,Shelly Barnes,sbarnes@ridgerunners.net,Post Office Box 450789,Grove,OK,74345,801 W 7th ,Grove,OK,74344,6-Apr,39
DELAWARE    ,GROVE                         ,21-I002,110,GROVE LOWER ES                ,883,(918) 786-5573,Kelly Trumbull,ktrumbull@ridgerunners.net,Post Office Box 450789,Grove,OK,74345,801 West 10th,Grove,OK,74344,PK-03,66
DELAWARE    ,GROVE                         ,21-I002,505,GROVE MS                      ,373,(918) 786-3003,Pat Dodson,pndodson@ridgerunners.net,Post Office Box 450789,Grove,OK,74345,517 W 10th St,Grove,OK,74344,8-Jul,53
DELAWARE    ,GROVE                         ,21-I002,705,GROVE HS                      ,731,(918) 786-3003,Renae Dozier,rdozier@ridgerunners.net,Post Office Box 450789,Grove,OK,74345,300 Ford Road,Grove,OK,74344,12-Sep,69
DELAWARE    ,KANSAS                        ,21-I003,105,KANSAS ES                     ,380,(918) 868-2427,Gina Glass,GINA@KANSASPS.COM,275 W MAIN,Kansas,OK,74347,275 W MAIN,Kansas,OK,74347,PK-05,32
DELAWARE    ,KANSAS                        ,21-I003,505,KANSAS MS                     ,197,(918) 868-5308,Bryon Arnold,BRYON@KANSASPS.COM,Post Office Box 196,Kansas,OK,74347,499 W BOUNDARY,Kansas,OK,74347,8-Jun,28
DELAWARE    ,KANSAS                        ,21-I003,715,KANSAS HS                     ,326,(918) 868-3308,Phil Isom,PHILI@KANSASPS.COM,700 N WOOD AVE,Kansas,OK,74347,700 N WOOD AVE,Kansas,OK,74347,12-Sep,33
DELAWARE    ,COLCORD                       ,21-I004,105,COLCORD ES                    ,359,(918) 326-4117,Misty Winfield-Allen,mwinfield@colcordschools.com,433 South Larmon,Colcord,ok,74338,400 South Spencer,Colcord,OK,74338,PK-08,46
DELAWARE    ,COLCORD                       ,21-I004,715,COLCORD HS                    ,194,(918) 326-4107,Sandra Shackelford,sshackelford@colcordschools.com,433 South Larmon,Colcord,ok,74338,163 South Colcord,Colcord,OK,74338,12-Sep,26
DELAWARE    ,OAKS-MISSION                  ,21-I005,105,OAKS-MISSION ES               ,137,(918) 868-2455,Barbara Tucker,bthompson@oaksschools.com,Post Office Box 160,Oaks,OK,74359,357 West Main,Oaks,OK,74359,PK-08,13
DELAWARE    ,OAKS-MISSION                  ,21-I005,715,OAKS-MISSION HS               ,85,(918) 868-2499,Cd Thompson,clthompson@oaksschools.com,Post Office Box 160,Oaks,OK,74359,357 West Main,Oaks,OK,74359,12-Sep,11
DEWEY       ,VICI                          ,22-I005,105,VICI ES                       ,235,(580) 995-4252,Kas Nelson,knelson@vicischools.k12.ok.us,Post Office Box 60,Vici,OK,73859,301 North Miller Street,Vici,OK,73859,PK-08,27
DEWEY       ,VICI                          ,22-I005,705,VICI HS                       ,96,(580) 995-4251,Sheldon Halderman,shalderman@vicischools.k12.ok.us,Post Office Box 60,Vici,OK,73859,301 North Miller Street,Vici,OK,73859,12-Sep,16
DEWEY       ,SEILING                       ,22-I008,105,SEILING ES                    ,271,(580) 922-7381,Brandon Nyberg,bnyberg@seiling.k12.ok.us,Post Office Box 780,Seiling,OK,73663,100 N. Elm,Seiling,OK,73663,PK-06,31
DEWEY       ,SEILING                       ,22-I008,615,SEILING JR-SR HS (JR)         ,96,(580) 922-7382,Greg Gregory,ggregory@seiling.k12.ok.us,Post Office Box 780,Seiling,OK,73663,100 N. Elm,Seiling,OK,73663,9-Jul,24
DEWEY       ,SEILING                       ,22-I008,715,SEILING JR-SR HS (SR)         ,85,(580) 922-7382,Greg Gregory,ggregory@seiling.k12.ok.us,Post Office Box 780,Seiling,OK,73663,100 N. Elm,Seiling,OK,73663,12-Oct,23
DEWEY       ,TALOGA                        ,22-I010,105,TALOGA ES                     ,76,(580) 328-5586,Lora Burch,lburch@taloga.k12.ok.us,Post Office Box 158,Taloga,OK,73667,500 West Ruble,Taloga,OK,73667,PK-08,20
DEWEY       ,TALOGA                        ,22-I010,705,TALOGA HS                     ,29,(580) 328-5586,Lora Burch,lburch@taloga.k12.ok.us,Post Office Box 158,Taloga,OK,73667,500 West Ruble,Taloga,OK,73667,12-Sep,14
ELLIS       ,FARGO                         ,23-I002,105,FARGO ES                      ,166,(580) 698-2298,Bryan Pope,bpope@fargo.k12.ok.us,Post Office Box 200,Fargo,OK,73840,513 S Main,Fargo,OK,73840,PK-08,21
ELLIS       ,FARGO                         ,23-I002,705,FARGO HS                      ,69,(580) 698-2298,Sherri Tune,stune@fargo.k12.ok.us,Post Office Box 200,Fargo,OK,73840,513 S Main,Fargo,OK,73840,12-Sep,16
ELLIS       ,ARNETT                        ,23-I003,105,ARNETT ES                     ,128,(580) 885-7285,Scot Friesen,sfriesen@arnett.k12.ok.us,Post Office Box 317,Arnett,OK,73832,103 W. Haskell,Arnett,OK,73832,PK-08,20
ELLIS       ,ARNETT                        ,23-I003,705,ARNETT HS                     ,49,(580) 885-7285,Bob Dobrinski,bdobrinski@arnett.k12.ok.us,Post Office Box 317,Arnett,OK,73832,103 W. Haskell,Arnett,OK,73832,12-Sep,17
ELLIS       ,SHATTUCK                      ,23-I042,105,SHATTUCK ES                   ,275,(580) 938-2222,Camille Holt,cholt@shattuck.k12.ok.us,Post Office Box 159,Shattuck,OK,73858,817 East 3rd Street,Shattuck,OK,73858,PK-08,27
ELLIS       ,SHATTUCK                      ,23-I042,705,SHATTUCK HS                   ,96,(580) 938-2586,Terry Conder,tconder@shattuck.k12.ok.us,Post Office Box 159,Shattuck,OK,73858,602 South Hickory,Shattuck,OK,73858,12-Sep,14
GARFIELD    ,WAUKOMIS                      ,24-I001,105,WAUKOMIS ES                   ,313,(580) 758-3264,Daniel Ingram,danielingram@waukomis.k12.ok.us,Post Office Box 729,Waukomis,OK,73773,209 West Locust,Waukomis,OK,73773,PK-08,30
GARFIELD    ,WAUKOMIS                      ,24-I001,705,WAUKOMIS HS                   ,121,(580) 758-3245,Matt Cue,mattcue@waukomis.k12.ok.us,Post Office Box 729,Waukomis,OK,73773,1818 West Wood Rd.,Waukomis,OK,73773,12-Sep,20
GARFIELD    ,KREMLIN-HILLSDALE             ,24-I018,105,KREMLIN-HILLSDALE ES          ,208,(580) 874-2283,Brad Hawkins,hawkinsb@kremlin.k12.ok.us,605 FIFTH,Kremlin,OK,73753,605 FIFTH,Kremlin,OK,73753,PK-08,19
GARFIELD    ,KREMLIN-HILLSDALE             ,24-I018,705,KREMLIN-HILLSDALE HS          ,93,(580) 874-2281,Kurtis Neal,nealk@kremlin.k12.ok.us,705 FIFTH,Kremlin,OK,73753,705 FIFTH,Kremlin,OK,73753,12-Sep,17
GARFIELD    ,CHISHOLM                      ,24-I042,105,CHISHOLM ES                   ,570,(580) 237-5645,Darla Smith,dsmith@chisholm.k12.ok.us,300 Redwood,Enid,OK,73701,300 Redwood,Enid,OK,73701,PK-05,39
GARFIELD    ,CHISHOLM                      ,24-I042,505,CHISHOLM MS                   ,271,(580) 234-0234,Crystal Szymanski,cszymanski@chisholm.k12.ok.us,4202 West Carrier Road,Enid,OK,73703,4202 West Carrier Road,Enid,OK,73703,8-Jun,33
GARFIELD    ,CHISHOLM                      ,24-I042,705,CHISHOLM HS                   ,322,(580) 233-2852,Shane Dent,sdent@chisholm.k12.ok.us,4018 West Carrier Road,Enid,OK,73703,4018 West Carrier Road,Enid,OK,73703,12-Sep,34
GARFIELD    ,GARBER                        ,24-I047,105,GARBER ES                     ,252,(580) 863-2232,Phil Hoopes,phoopes@garber.k12.ok.us,Post Office Box 539,Garber,OK,73738,108 East Garber Road,Garber,OK,73738,PK-08,26
GARFIELD    ,GARBER                        ,24-I047,715,GARBER HS                     ,111,(580) 863-2231,Marc Hatton,mhatton@pldi.net,Post Office Box 539,Garber,OK,73738,108 East Garber Road,Garber,OK,73738,12-Sep,19
GARFIELD    ,PIONEER-PLEASANT VALE         ,24-I056,105,PIONEER-PLEASANT VALE ES      ,298,(580) 234-9628,Larry Coonrod,lcoonrod@ppv.k12.ok.us,6020 East Willow Road,Enid,OK,73701,6020 East Willow Road,Enid,OK,73701,PK-06,27
GARFIELD    ,PIONEER-PLEASANT VALE         ,24-I056,610,PIONEER-PLEASANT VALE JHS     ,82,(580) 758-3282,Tom Betchan,tbetchan@ppv.k12.ok.us,6520 East Wood Road,Waukomis,OK,73773,6520 East Wood Road,Waukomis,OK,73773,8-Jul,24
GARFIELD    ,PIONEER-PLEASANT VALE         ,24-I056,705,PIONEER-PLEASANT VALE HS      ,155,(580) 758-3282,Tom Betchan,tbetchan@ppv.k12.ok.us,6520 East Wood Road,Waukomis,OK,73773,6520 East Wood Road,Waukomis,OK,73773,12-Sep,24
GARFIELD    ,ENID                          ,24-I057,105,ADAMS ES                      ,315,(580) 366-7600,Reba Gregory,rjgregory@enidk12.org,2200 East Randolph Avenue,Enid,OK,73701,2200 East Randolph Avenue,Enid,OK,73701,KG-05,30
GARFIELD    ,ENID                          ,24-I057,115,CARVER EARLY CHILDHOOD CTR    ,169,(580) 366-8601,Chris Smith,cmsmith@enidk12.org,815 South 5th Street,Enid,OK,73701,815 South 5th Street,Enid,OK,73701,PK-PK,10
GARFIELD    ,ENID                          ,24-I057,120,COOLIDGE ES                   ,469,(580) 366-7550,Sherri Hendrie,slhendrie@enidk12.org,1515 East Ash Avenue,Enid,OK,73701,1515 East Ash Avenue,Enid,OK,73701,PK-05,35
GARFIELD    ,ENID                          ,24-I057,125,EISENHOWER ES                 ,142,(580) 366-8100,Jamie Jarnagin,jbjarnagin@enidk12.org,1301 Fox Drive,Enid,OK,73703,1301 Fox Drive,Enid,OK,73703,PK-05,14
GARFIELD    ,ENID                          ,24-I057,130,GARFIELD ES                   ,561,(580) 366-7700,Jane Johnson,jmjohnson@enidk12.org,400 N. 7th Street,Enid,OK,73701,400 N. 7th Street,Enid,OK,73701,PK-05,43
GARFIELD    ,ENID                          ,24-I057,132,GLENWOOD ES                   ,435,(580) 366-7800,James Rainey,jbrainey@enidk12.org,824 North Oakwood Road,Enid,OK,73703,824 North Oakwood Road,Enid,OK,73703,PK-05,34
GARFIELD    ,ENID                          ,24-I057,137,HAYES ES                      ,299,(580) 366-7650,Lyntel Murphy,lamurphy@enidk12.org,2102 Beverly Drive,Enid,OK,73703,2102 Beverly Drive,Enid,OK,73703,PK-05,25
GARFIELD    ,ENID                          ,24-I057,140,HOOVER ES                     ,349,(580) 366-7350,Karen Heizer,kkheizer@enidk12.org,2800 West Maine Avenue,Enid,OK,73703,2800 West Maine Avenue,Enid,OK,73703,PK-05,35
GARFIELD    ,ENID                          ,24-I057,160,MCKINLEY ES                   ,306,(580) 366-7400,Kay Kiner,klkiner@enidk12.org,1701 West Broadway Avenue,Enid,OK,73703,1701 West Broadway Avenue,Enid,OK,73703,PK-05,25
GARFIELD    ,ENID                          ,24-I057,165,MONROE ES                     ,366,(580) 366-7500,M. Scott Allen,msallen@enidk12.org,400 West Cottonwood Avenue,Enid,OK,73701,400 West Cottonwood Avenue,Enid,OK,73701,PK-05,34
GARFIELD    ,ENID                          ,24-I057,170,PRAIRIE VIEW ES               ,507,(580) 366-8000,Clark Koepping,cskoepping@enidk12.org,4700 W. Willow Road,Enid,OK,73703,4700 W. Willow Road,Enid,OK,73703,PK-05,30
GARFIELD    ,ENID                          ,24-I057,175,TAFT ES                       ,316,(580) 366-7450,Peggy Kenaga,pakenaga@enidk12.org,1002 Sequoyah Drive,Enid,OK,73703,1002 Sequoyah Drive,Enid,OK,73703,PK-05,25
GARFIELD    ,ENID                          ,24-I057,505,EMERSON MS                    ,403,(580) 366-7250,Candice Wojciechowsky,cawojciechowsky@enidk12.org,700 West Elm Avenue,Enid,OK,73701,700 West Elm Avenue,Enid,OK,73701,8-Jun,35
GARFIELD    ,ENID                          ,24-I057,510,LONGFELLOW MS                 ,566,(580) 366-8200,Sam Robinson,sjrobinson@enidk12.org,900 East Broadway Avenue,Enid,OK,73701,900 East Broadway Avenue,Enid,OK,73701,8-Jun,45
GARFIELD    ,ENID                          ,24-I057,515,DEWITT WALLER MS              ,750,(580) 366-7900,Robb Mills,rbmills@enidk12.org,2604 West Randolph Avenue,Enid,OK,73703,2604 West Randolph Avenue,Enid,OK,73703,8-Jun,50
GARFIELD    ,ENID                          ,24-I057,705,ENID HS                       ,1910,(580) 366-8300,Dudley Darrow,dddarrow@enidk12.org,611 West Wabash Avenue,Enid,OK,73701,611 West Wabash Avenue,Enid,OK,73701,12-Sep,168
GARFIELD    ,DRUMMOND                      ,24-I085,105,DRUMMOND ES                   ,253,(580) 493-2271,Jarrod Johnson,jjohnson@drummond.k12.ok.us,Post Office Box 240,Drummond,OK,73735,South Hwy 132,Drummond,OK,73735,PK-08,21
GARFIELD    ,DRUMMOND                      ,24-I085,705,DRUMMOND HS                   ,89,(580) 493-2271,Jarrod Johnson,jjohnson@drummond.k12.ok.us,Post Office Box 240,Drummond,OK,73735,South Hwy 132,Drummond,OK,73735,12-Sep,14
GARFIELD    ,COVINGTON-DOUGLAS             ,24-I094,105,COVINGTON-DOUGLAS ES          ,204,(580) 864-7849,Brian Smith,bsmith@c-d.k12.ok.us,400 E Maine,Covington,OK,73730,400 E Maine,Covington,OK,73730,PK-08,25
GARFIELD    ,COVINGTON-DOUGLAS             ,24-I094,705,COVINGTON-DOUGLAS HS          ,82,(580) 864-7482,Brian Smith,bsmith@c-d.k12.ok.us,400 E Maine,Covington,OK,73730,400 E Maine,Covington,OK,73730,12-Sep,18
GARVIN      ,WHITEBEAD                     ,25-C016,105,WHITEBEAD PUBLIC SCHOOL       ,393,(405) 238-3021,Lou Ann Wood,lwood@wbead.k12.ok.us,16476 North County Road 3200,Pauls Valley,OK,73075,16476 North County Road 3200,Pauls Valley,OK,73075,PK-08,31
GARVIN      ,STRATFORD                     ,25-I002,105,STRATFORD ES                  ,305,(580) 759-2382,Anglea Martin,amartin@stratford.k12.ok.us,Post Office Box 589,Stratford,OK,74872,241 North Oak Street,Stratford,OK,74872,PK-05,26
GARVIN      ,STRATFORD                     ,25-I002,505,STRATFORD MS                  ,137,(580) 759-3615,Tracy Felan,tfelan@stratford.k12.ok.us,Post Office Box 589,Stratford,OK,74872,200 East Bayless,Stratford,OK,74872,8-Jun,22
GARVIN      ,STRATFORD                     ,25-I002,715,STRATFORD HS                  ,201,(580) 759-2381,Paul Savage,psavage@stratford.k12.ok.us,Post Office Box 589,Stratford,OK,74872,431 North Oak Street,Stratford,OK,74872,12-Sep,26
GARVIN      ,PAOLI                         ,25-I005,105,PAOLI ES                      ,159,(405) 484-7231,David Morris,dmorris@paoli.k12.ok.us,Post Office Box 278,Paoli,OK,73074,108 Dulin Street,Paoli,OK,73074,PK-08,22
GARVIN      ,PAOLI                         ,25-I005,705,PAOLI HS                      ,84,(405) 484-7336,David Morris,dmorris@paoli.k12.ok.us,Post Office Box 278,Paoli,OK,73074,410 Stewart Street West,Paoli,OK,73074,12-Sep,14
